Event_ID,Timestamp,Gate_ID,Ticket_Class,Purchase_Type,Staff_On_Duty,Gate_Status,Alerts,Total_Attendance,Zone_Attendance,Sellout_Rate(%),Drill_Timestamp,Evacuation_Time(min),Congestion_Hotspot
9265,07/20/2024 10:50,West,Regular,Pre,20,Open,None,54488,10762,90,07/21/2024 10:50,4.95,Z1
9266,07/20/2024 11:00,West,Regular,At-Gate,14,Open,None,54488,11109,90,07/21/2024 11:00,5.89,Z9
9267,07/20/2024 11:10,West,Regular,Pre,14,Open,None,54488,9222,90,07/21/2024 11:10,3.97,Z3
9268,07/20/2024 11:20,West,Regular,Pre,11,Open,None,54488,15266,90,07/21/2024 11:20,6.92,Z2
9269,07/20/2024 11:30,West,Regular,At-Gate,18,Open,None,54488,11148,90,07/21/2024 11:30,5.38,Z4
9270,07/20/2024 11:40,West,Regular,At-Gate,20,Open,None,54488,10735,90,07/21/2024 11:40,4.41,Z6
9271,07/20/2024 11:50,West,Regular,Pre,24,Open,None,54488,6787,90,07/21/2024 11:50,5.01,Z8
9272,07/20/2024 12:00,West,Regular,At-Gate,16,Open,None,54488,8040,90,07/21/2024 12:00,3.32,Z5
9273,07/20/2024 12:10,West,Regular,Pre,18,Open,None,54488,14325,90,07/21/2024 12:10,3.62,Z7
9274,07/20/2024 12:20,West,Regular,Pre,15,Open,None,54488,10344,90,07/21/2024 12:20,3.98,Z3
9275,07/20/2024 12:30,West,Regular,At-Gate,14,Open,None,54488,15061,90,07/21/2024 12:30,3.72,Z3
9276,07/20/2024 12:40,West,Regular,At-Gate,26,Open,None,54488,9778,90,07/21/2024 12:40,4.43,Z5
9277,07/20/2024 12:50,West,Regular,Pre,15,Open,None,54488,14540,90,07/21/2024 12:50,3.04,Z3
9278,07/20/2024 13:00,West,Regular,Pre,16,Open,None,54488,3178,90,07/21/2024 13:00,3.79,Z6
9279,07/20/2024 13:10,West,Regular,At-Gate,17,Open,None,54488,13127,90,07/21/2024 13:10,7.71,Z7
9280,07/21/2024 12:00,West,Economy,Pre,19,Open,None,52098,13452,90,07/22/2024 12:00,4.04,Z5
9281,07/21/2024 12:10,West,Economy,At-Gate,12,Open,None,52098,7520,90,07/22/2024 12:10,4.38,Z2
9282,07/21/2024 12:20,West,Economy,Pre,18,Open,None,52098,16104,90,07/22/2024 12:20,3.75,Z3
9283,07/21/2024 12:30,West,Economy,At-Gate,16,Open,None,52098,15584,90,07/22/2024 12:30,6.5,Z9
9284,07/21/2024 12:40,West,Economy,At-Gate,21,Open,None,52098,16527,90,07/22/2024 12:40,3.6,Z1
9285,07/21/2024 12:50,West,Economy,At-Gate,17,Open,None,52098,7435,90,07/22/2024 12:50,3.08,Z3
9286,07/21/2024 13:00,West,Economy,At-Gate,18,Open,None,52098,12003,90,07/22/2024 13:00,5.5,Z4
9287,07/21/2024 13:10,West,Economy,Pre,15,Open,None,52098,10694,90,07/22/2024 13:10,6.37,Z2
9288,07/21/2024 13:20,West,Economy,Pre,17,Open,None,52098,11179,90,07/22/2024 13:20,5.92,Z8
9289,07/21/2024 13:30,West,Economy,Pre,18,Open,None,52098,7721,90,07/22/2024 13:30,3.7,Z7
9290,07/21/2024 13:40,West,Economy,At-Gate,17,Open,None,52098,10760,90,07/22/2024 13:40,6.63,Z9
9291,07/21/2024 13:50,West,Economy,At-Gate,19,Open,None,52098,15474,90,07/22/2024 13:50,4.98,Z5
9292,07/21/2024 14:00,West,Economy,Pre,16,Open,None,52098,4041,90,07/22/2024 14:00,3.78,Z2
9293,07/21/2024 14:10,West,Economy,At-Gate,21,Open,None,52098,13812,90,07/22/2024 14:10,5.58,Z2
9294,07/21/2024 14:20,West,Economy,Pre,13,Open,None,52098,5104,90,07/22/2024 14:20,4.92,Z7
9295,07/21/2024 14:30,West,Economy,Pre,11,Open,None,52098,10727,90,07/22/2024 14:30,6.57,Z9
9296,07/21/2024 14:40,West,Economy,Pre,17,Open,None,52098,11190,90,07/22/2024 14:40,4.26,Z5
9297,07/21/2024 14:50,West,Economy,At-Gate,18,Open,None,52098,12170,90,07/22/2024 14:50,4.63,Z3
9298,07/21/2024 15:00,West,Economy,At-Gate,23,Open,None,52098,6504,90,07/22/2024 15:00,3.55,Z3
9299,07/21/2024 15:10,West,Economy,Pre,11,Open,None,52098,9703,90,07/22/2024 15:10,7.61,Z4
9300,07/22/2024 14:00,East,Regular,At-Gate,15,Open,None,56609,12955,97,07/23/2024 14:00,8.0,Z7
9301,07/22/2024 14:10,East,Regular,Pre,12,Open,None,56609,7692,97,07/23/2024 14:10,7.35,Z10
9302,07/22/2024 14:20,East,Regular,At-Gate,21,Open,None,56609,15869,97,07/23/2024 14:20,7.85,Z6
9303,07/22/2024 14:30,East,Regular,At-Gate,17,Open,None,56609,11504,97,07/23/2024 14:30,6.72,Z10
9304,07/22/2024 14:40,East,Regular,Pre,12,Open,None,56609,9954,97,07/23/2024 14:40,6.27,Z7
9305,07/22/2024 14:50,East,Regular,At-Gate,21,Open,None,56609,14410,97,07/23/2024 14:50,7.53,Z3
9306,07/22/2024 15:00,East,Regular,Pre,17,Open,None,56609,15106,97,07/23/2024 15:00,3.62,Z7
9307,07/22/2024 15:10,East,Regular,Pre,16,Open,None,56609,6731,97,07/23/2024 15:10,3.72,Z5
9308,07/22/2024 15:20,East,Regular,Pre,16,Open,None,56609,9159,97,07/23/2024 15:20,5.08,Z2
9309,07/22/2024 15:30,East,Regular,At-Gate,29,Open,None,56609,13207,97,07/23/2024 15:30,4.22,Z9
9310,07/22/2024 15:40,East,Regular,At-Gate,12,Open,None,56609,9887,97,07/23/2024 15:40,6.46,Z7
9311,07/22/2024 15:50,East,Regular,At-Gate,20,Open,None,56609,4918,97,07/23/2024 15:50,4.77,Z9
9312,07/22/2024 16:00,East,Regular,Pre,11,Open,None,56609,7229,97,07/23/2024 16:00,3.16,Z7
9313,07/22/2024 16:10,East,Regular,At-Gate,10,Open,None,56609,13535,97,07/23/2024 16:10,5.29,Z7
9314,07/22/2024 16:20,East,Regular,Pre,13,Open,None,56609,8781,97,07/23/2024 16:20,7.01,Z1
9315,07/22/2024 16:30,East,Regular,At-Gate,18,Open,None,56609,11299,97,07/23/2024 16:30,3.56,Z9
9316,07/22/2024 16:40,East,Regular,Pre,17,Open,None,56609,13117,97,07/23/2024 16:40,4.78,Z10
9317,07/22/2024 16:50,East,Regular,Pre,18,Open,None,56609,9757,97,07/23/2024 16:50,3.3,Z8
9318,07/22/2024 17:00,East,Regular,At-Gate,18,Open,None,56609,17287,97,07/23/2024 17:00,5.54,Z2
9319,07/22/2024 17:10,East,Regular,Pre,19,Open,None,56609,11994,97,07/23/2024 17:10,7.1,Z8
9320,07/23/2024 10:00,North,VIP,At-Gate,17,Open,None,38678,6906,93,07/24/2024 10:00,3.11,Z10
9321,07/23/2024 10:10,North,VIP,At-Gate,8,Open,None,38678,5460,93,07/24/2024 10:10,3.57,Z6
9322,07/23/2024 10:20,North,VIP,At-Gate,22,Open,None,38678,8072,93,07/24/2024 10:20,6.98,Z7
9323,07/23/2024 10:30,North,VIP,At-Gate,17,Open,None,38678,10360,93,07/24/2024 10:30,6.91,Z7
9324,07/23/2024 10:40,North,VIP,At-Gate,12,Open,None,38678,8945,93,07/24/2024 10:40,6.62,Z7
9325,07/23/2024 10:50,North,VIP,Pre,18,Open,None,38678,4960,93,07/24/2024 10:50,6.86,Z6
9326,07/23/2024 11:00,North,VIP,Pre,16,Open,None,38678,15066,93,07/24/2024 11:00,5.51,Z2
9327,07/23/2024 11:10,North,VIP,Pre,13,Open,None,38678,10905,93,07/24/2024 11:10,6.54,Z7
9328,07/23/2024 11:20,North,VIP,At-Gate,19,Open,None,38678,9308,93,07/24/2024 11:20,4.82,Z1
9329,07/23/2024 11:30,North,VIP,At-Gate,11,Open,None,38678,2000,93,07/24/2024 11:30,4.36,Z4
9330,07/23/2024 11:40,North,VIP,Pre,17,Open,None,38678,10154,93,07/24/2024 11:40,6.39,Z4
9331,07/23/2024 11:50,North,VIP,At-Gate,11,Open,None,38678,13414,93,07/24/2024 11:50,7.61,Z3
9332,07/23/2024 12:00,North,VIP,Pre,17,Open,None,38678,12218,93,07/24/2024 12:00,6.18,Z2
9333,07/23/2024 12:10,North,VIP,Pre,15,Open,None,38678,11488,93,07/24/2024 12:10,4.19,Z8
9334,07/23/2024 12:20,North,VIP,Pre,17,Open,None,38678,5714,93,07/24/2024 12:20,3.24,Z10
9335,07/23/2024 12:30,North,VIP,At-Gate,16,Open,None,38678,11528,93,07/24/2024 12:30,4.53,Z2
9336,07/23/2024 12:40,North,VIP,At-Gate,14,Open,None,38678,10167,93,07/24/2024 12:40,5.8,Z9
9337,07/23/2024 12:50,North,VIP,At-Gate,18,Open,None,38678,15818,93,07/24/2024 12:50,6.97,Z9
9338,07/23/2024 13:00,North,VIP,At-Gate,23,Open,None,38678,13391,93,07/24/2024 13:00,3.32,Z2
9339,07/23/2024 13:10,North,VIP,Pre,20,Open,None,38678,18826,93,07/24/2024 13:10,5.57,Z1
9340,07/24/2024 10:00,West,Regular,Pre,24,Open,None,52270,6612,93,07/25/2024 10:00,5.04,Z5
9341,07/24/2024 10:10,West,Regular,At-Gate,16,Open,None,52270,4922,93,07/25/2024 10:10,7.91,Z2
9342,07/24/2024 10:20,West,Regular,Pre,19,Open,None,52270,11867,93,07/25/2024 10:20,3.84,Z3
9343,07/24/2024 10:30,West,Regular,At-Gate,19,Open,None,52270,6902,93,07/25/2024 10:30,7.81,Z10
9344,07/24/2024 10:40,West,Regular,Pre,22,Open,None,52270,8613,93,07/25/2024 10:40,7.7,Z3
9345,07/24/2024 10:50,West,Regular,At-Gate,18,Open,None,52270,12426,93,07/25/2024 10:50,5.72,Z5
9346,07/24/2024 11:00,West,Regular,At-Gate,10,Open,None,52270,10755,93,07/25/2024 11:00,3.95,Z4
9347,07/24/2024 11:10,West,Regular,Pre,13,Open,None,52270,11485,93,07/25/2024 11:10,6.41,Z2
9348,07/24/2024 11:20,West,Regular,At-Gate,14,Open,None,52270,8808,93,07/25/2024 11:20,4.49,Z4
9349,07/24/2024 11:30,West,Regular,At-Gate,23,Open,None,52270,6601,93,07/25/2024 11:30,6.07,Z2
9350,07/24/2024 11:40,West,Regular,At-Gate,22,Open,None,52270,13873,93,07/25/2024 11:40,6.55,Z6
9351,07/24/2024 11:50,West,Regular,At-Gate,16,Open,None,52270,9388,93,07/25/2024 11:50,5.6,Z3
9352,07/24/2024 12:00,West,Regular,At-Gate,15,Open,None,52270,10392,93,07/25/2024 12:00,4.26,Z6
9353,07/24/2024 12:10,West,Regular,Pre,12,Open,None,52270,5706,93,07/25/2024 12:10,6.63,Z9
9354,07/24/2024 12:20,West,Regular,Pre,12,Open,None,52270,2834,93,07/25/2024 12:20,7.09,Z2
9355,07/24/2024 12:30,West,Regular,At-Gate,17,Open,None,52270,13364,93,07/25/2024 12:30,5.02,Z4
9356,07/24/2024 12:40,West,Regular,At-Gate,11,Open,None,52270,11369,93,07/25/2024 12:40,5.49,Z8
9357,07/24/2024 12:50,West,Regular,Pre,19,Open,None,52270,7485,93,07/25/2024 12:50,4.37,Z5
9358,07/24/2024 13:00,West,Regular,At-Gate,17,Open,None,52270,9452,93,07/25/2024 13:00,5.27,Z2
9359,07/24/2024 13:10,West,Regular,Pre,15,Open,None,52270,11996,93,07/25/2024 13:10,3.96,Z8
9360,07/25/2024 12:00,East,Regular,At-Gate,21,Open,None,47907,9435,96,07/26/2024 12:00,4.35,Z10
9361,07/25/2024 12:10,East,Regular,At-Gate,27,Open,None,47907,14528,96,07/26/2024 12:10,3.2,Z3
9362,07/25/2024 12:20,East,Regular,Pre,22,Open,None,47907,10028,96,07/26/2024 12:20,4.84,Z1
9363,07/25/2024 12:30,East,Regular,At-Gate,13,Open,None,47907,8666,96,07/26/2024 12:30,4.81,Z9
9364,07/25/2024 12:40,East,Regular,Pre,15,Open,None,47907,10066,96,07/26/2024 12:40,5.04,Z8
9365,07/25/2024 12:50,East,Regular,Pre,13,Open,None,47907,12249,96,07/26/2024 12:50,5.85,Z2
9366,07/25/2024 13:00,East,Regular,At-Gate,15,Open,None,47907,2686,96,07/26/2024 13:00,7.47,Z5
9367,07/25/2024 13:10,East,Regular,At-Gate,20,Open,None,47907,10437,96,07/26/2024 13:10,3.59,Z8
9368,07/25/2024 13:20,East,Regular,At-Gate,18,Open,None,47907,9352,96,07/26/2024 13:20,4.29,Z6
9369,07/25/2024 13:30,East,Regular,Pre,21,Open,None,47907,13955,96,07/26/2024 13:30,7.45,Z10
9370,07/25/2024 13:40,East,Regular,At-Gate,15,Open,None,47907,14291,96,07/26/2024 13:40,3.58,Z9
9371,07/25/2024 13:50,East,Regular,At-Gate,19,Open,None,47907,2000,96,07/26/2024 13:50,6.1,Z5
9372,07/25/2024 14:00,East,Regular,At-Gate,15,Open,None,47907,14229,96,07/26/2024 14:00,4.06,Z3
9373,07/25/2024 14:10,East,Regular,Pre,18,Open,None,47907,12924,96,07/26/2024 14:10,6.29,Z2
9374,07/25/2024 14:20,East,Regular,At-Gate,19,Open,None,47907,17526,96,07/26/2024 14:20,3.56,Z8
9375,07/25/2024 14:30,East,Regular,At-Gate,19,Open,None,47907,7449,96,07/26/2024 14:30,6.01,Z7
9376,07/25/2024 14:40,East,Regular,Pre,19,Open,None,47907,11426,96,07/26/2024 14:40,5.26,Z2
9377,07/25/2024 14:50,East,Regular,At-Gate,17,Open,None,47907,12304,96,07/26/2024 14:50,6.19,Z5
9378,07/25/2024 15:00,East,Regular,Pre,20,Open,None,47907,12738,96,07/26/2024 15:00,3.48,Z1
9379,07/25/2024 15:10,East,Regular,At-Gate,29,Open,None,47907,15510,96,07/26/2024 15:10,7.13,Z10
9380,07/26/2024 10:00,East,Economy,Pre,11,Open,None,62997,12811,91,07/27/2024 10:00,3.74,Z7
9381,07/26/2024 10:10,East,Economy,At-Gate,14,Open,None,62997,7761,91,07/27/2024 10:10,3.76,Z9
9382,07/26/2024 10:20,East,Economy,Pre,13,Open,None,62997,10103,91,07/27/2024 10:20,5.47,Z9
9383,07/26/2024 10:30,East,Economy,Pre,18,Open,None,62997,10705,91,07/27/2024 10:30,5.43,Z10
9384,07/26/2024 10:40,East,Economy,At-Gate,26,Open,None,62997,13640,91,07/27/2024 10:40,3.11,Z2
9385,07/26/2024 10:50,East,Economy,At-Gate,24,Open,None,62997,13417,91,07/27/2024 10:50,7.88,Z7
9386,07/26/2024 11:00,East,Economy,At-Gate,16,Open,None,62997,11415,91,07/27/2024 11:00,5.11,Z10
9387,07/26/2024 11:10,East,Economy,At-Gate,16,Open,None,62997,11808,91,07/27/2024 11:10,4.02,Z3
9388,07/26/2024 11:20,East,Economy,At-Gate,17,Open,None,62997,10552,91,07/27/2024 11:20,5.95,Z3
9389,07/26/2024 11:30,East,Economy,Pre,18,Open,None,62997,8629,91,07/27/2024 11:30,6.1,Z6
9390,07/26/2024 11:40,East,Economy,At-Gate,16,Open,None,62997,6809,91,07/27/2024 11:40,6.46,Z6
9391,07/26/2024 11:50,East,Economy,Pre,25,Open,None,62997,9467,91,07/27/2024 11:50,4.14,Z10
9392,07/26/2024 12:00,East,Economy,Pre,19,Open,None,62997,8800,91,07/27/2024 12:00,5.57,Z3
9393,07/26/2024 12:10,East,Economy,Pre,16,Open,None,62997,9137,91,07/27/2024 12:10,4.62,Z8
9394,07/26/2024 12:20,East,Economy,At-Gate,16,Open,None,62997,13976,91,07/27/2024 12:20,5.88,Z4
9395,07/26/2024 12:30,East,Economy,At-Gate,9,Open,None,62997,10401,91,07/27/2024 12:30,5.8,Z7
9396,07/26/2024 12:40,East,Economy,Pre,18,Open,None,62997,9574,91,07/27/2024 12:40,7.33,Z4
9397,07/26/2024 12:50,East,Economy,Pre,15,Open,None,62997,5196,91,07/27/2024 12:50,7.38,Z3
9398,07/26/2024 13:00,East,Economy,At-Gate,23,Open,None,62997,6273,91,07/27/2024 13:00,5.95,Z9
9399,07/26/2024 13:10,East,Economy,At-Gate,18,Open,None,62997,8888,91,07/27/2024 13:10,5.94,Z2
9400,07/27/2024 08:00,North,VIP,At-Gate,14,Open,None,64810,8137,85,07/28/2024 08:00,7.52,Z1
9401,07/27/2024 08:10,North,VIP,At-Gate,16,Open,None,64810,11486,85,07/28/2024 08:10,3.91,Z9
9402,07/27/2024 08:20,North,VIP,At-Gate,13,Open,None,64810,13343,85,07/28/2024 08:20,7.82,Z9
9403,07/27/2024 08:30,North,VIP,Pre,25,Open,None,64810,3892,85,07/28/2024 08:30,3.02,Z9
9404,07/27/2024 08:40,North,VIP,Pre,19,Open,None,64810,11780,85,07/28/2024 08:40,4.37,Z2
9405,07/27/2024 08:50,North,VIP,Pre,22,Open,None,64810,15839,85,07/28/2024 08:50,4.68,Z1
9406,07/27/2024 09:00,North,VIP,At-Gate,18,Open,None,64810,8739,85,07/28/2024 09:00,3.27,Z6
9407,07/27/2024 09:10,North,VIP,Pre,21,Open,None,64810,3703,85,07/28/2024 09:10,7.37,Z4
9408,07/27/2024 09:20,North,VIP,At-Gate,19,Open,None,64810,13076,85,07/28/2024 09:20,5.82,Z4
9409,07/27/2024 09:30,North,VIP,At-Gate,13,Open,None,64810,12845,85,07/28/2024 09:30,5.22,Z4
9410,07/27/2024 09:40,North,VIP,Pre,16,Open,None,64810,8439,85,07/28/2024 09:40,6.38,Z6
9411,07/27/2024 09:50,North,VIP,At-Gate,15,Open,None,64810,9124,85,07/28/2024 09:50,5.65,Z3
9412,07/27/2024 10:00,North,VIP,At-Gate,17,Open,None,64810,14123,85,07/28/2024 10:00,5.45,Z9
9413,07/27/2024 10:10,North,VIP,Pre,15,Open,None,64810,13085,85,07/28/2024 10:10,6.1,Z5
9414,07/27/2024 10:20,North,VIP,Pre,15,Open,None,64810,11296,85,07/28/2024 10:20,6.32,Z9
9415,07/27/2024 10:30,North,VIP,Pre,12,Open,None,64810,11541,85,07/28/2024 10:30,7.3,Z8
9416,07/27/2024 10:40,North,VIP,At-Gate,23,Open,None,64810,8017,85,07/28/2024 10:40,6.31,Z5
9417,07/27/2024 10:50,North,VIP,At-Gate,21,Open,None,64810,6876,85,07/28/2024 10:50,5.54,Z5
9418,07/27/2024 11:00,North,VIP,At-Gate,20,Open,None,64810,8953,85,07/28/2024 11:00,6.43,Z5
9419,07/27/2024 11:10,North,VIP,Pre,19,Open,None,64810,11526,85,07/28/2024 11:10,6.91,Z10
9420,07/28/2024 10:00,North,VIP,Pre,15,Open,None,56852,12505,97,07/29/2024 10:00,6.58,Z4
9421,07/28/2024 10:10,North,VIP,At-Gate,21,Open,None,56852,12148,97,07/29/2024 10:10,3.71,Z8
9422,07/28/2024 10:20,North,VIP,Pre,10,Open,None,56852,13624,97,07/29/2024 10:20,3.78,Z8
9423,07/28/2024 10:30,North,VIP,Pre,14,Open,None,56852,12691,97,07/29/2024 10:30,6.32,Z3
9424,07/28/2024 10:40,North,VIP,At-Gate,18,Open,None,56852,14655,97,07/29/2024 10:40,5.4,Z8
9425,07/28/2024 10:50,North,VIP,At-Gate,22,Open,None,56852,5615,97,07/29/2024 10:50,5.0,Z6
9426,07/28/2024 11:00,North,VIP,Pre,16,Open,None,56852,11633,97,07/29/2024 11:00,6.91,Z1
9427,07/28/2024 11:10,North,VIP,At-Gate,9,Open,None,56852,12840,97,07/29/2024 11:10,5.78,Z6
9428,07/28/2024 11:20,North,VIP,Pre,17,Open,None,56852,9651,97,07/29/2024 11:20,6.47,Z3
9429,07/28/2024 11:30,North,VIP,At-Gate,15,Open,None,56852,12866,97,07/29/2024 11:30,5.07,Z1
9430,07/28/2024 11:40,North,VIP,At-Gate,21,Open,None,56852,13841,97,07/29/2024 11:40,4.06,Z6
9431,07/28/2024 11:50,North,VIP,Pre,16,Closed,Overcrowding,56852,15255,97,07/29/2024 11:50,3.26,Z1
9432,07/28/2024 12:00,North,VIP,At-Gate,9,Closed,Blockage,56852,19492,97,07/29/2024 12:00,7.42,Z10
9433,07/28/2024 12:10,North,VIP,At-Gate,13,Closed,Blockage,56852,13443,97,07/29/2024 12:10,6.26,Z8
9434,07/28/2024 12:20,North,VIP,At-Gate,14,Open,None,56852,9518,97,07/29/2024 12:20,5.93,Z4
9435,07/28/2024 12:30,North,VIP,Pre,15,Open,None,56852,12085,97,07/29/2024 12:30,7.86,Z8
9436,07/28/2024 12:40,North,VIP,Pre,16,Open,None,56852,8471,97,07/29/2024 12:40,4.26,Z10
9437,07/28/2024 12:50,North,VIP,At-Gate,17,Open,None,56852,13202,97,07/29/2024 12:50,7.79,Z4
9438,07/28/2024 13:00,North,VIP,Pre,20,Open,None,56852,10864,97,07/29/2024 13:00,3.66,Z4
9439,07/28/2024 13:10,North,VIP,Pre,15,Open,None,56852,5633,97,07/29/2024 13:10,5.71,Z2
9440,07/29/2024 14:00,East,Regular,Pre,10,Open,None,44867,10714,98,07/30/2024 14:00,6.52,Z10
9441,07/29/2024 14:10,East,Regular,Pre,13,Open,None,44867,9272,98,07/30/2024 14:10,4.36,Z10
9442,07/29/2024 14:20,East,Regular,Pre,14,Open,None,44867,11530,98,07/30/2024 14:20,7.33,Z1
9443,07/29/2024 14:30,East,Regular,Pre,18,Open,None,44867,11776,98,07/30/2024 14:30,6.63,Z5
9444,07/29/2024 14:40,East,Regular,Pre,22,Open,None,44867,8064,98,07/30/2024 14:40,7.43,Z5
9445,07/29/2024 14:50,East,Regular,Pre,13,Open,None,44867,14316,98,07/30/2024 14:50,3.03,Z6
9446,07/29/2024 15:00,East,Regular,Pre,20,Open,None,44867,12377,98,07/30/2024 15:00,7.24,Z7
9447,07/29/2024 15:10,East,Regular,At-Gate,11,Open,None,44867,10968,98,07/30/2024 15:10,5.53,Z9
9448,07/29/2024 15:20,East,Regular,At-Gate,16,Open,None,44867,10807,98,07/30/2024 15:20,3.1,Z8
9449,07/29/2024 15:30,East,Regular,Pre,18,Open,None,44867,7624,98,07/30/2024 15:30,7.17,Z6
9450,07/29/2024 15:40,East,Regular,Pre,23,Open,None,44867,4461,98,07/30/2024 15:40,3.9,Z6
9451,07/29/2024 15:50,East,Regular,Pre,18,Open,None,44867,8907,98,07/30/2024 15:50,4.92,Z9
9452,07/29/2024 16:00,East,Regular,At-Gate,21,Open,None,44867,15108,98,07/30/2024 16:00,4.05,Z3
9453,07/29/2024 16:10,East,Regular,Pre,11,Open,None,44867,7232,98,07/30/2024 16:10,6.8,Z2
9454,07/29/2024 16:20,East,Regular,Pre,21,Open,None,44867,9934,98,07/30/2024 16:20,4.91,Z7
9455,07/29/2024 16:30,East,Regular,At-Gate,18,Open,None,44867,11930,98,07/30/2024 16:30,4.33,Z5
9456,07/29/2024 16:40,East,Regular,Pre,21,Open,None,44867,12446,98,07/30/2024 16:40,5.29,Z6
9457,07/29/2024 16:50,East,Regular,At-Gate,19,Open,None,44867,14836,98,07/30/2024 16:50,6.36,Z10
9458,07/29/2024 17:00,East,Regular,At-Gate,13,Open,None,44867,11842,98,07/30/2024 17:00,7.51,Z5
9459,07/29/2024 17:10,East,Regular,At-Gate,7,Open,None,44867,11136,98,07/30/2024 17:10,5.46,Z6
9460,07/30/2024 10:00,North,VIP,At-Gate,18,Open,None,48105,11093,94,07/31/2024 10:00,6.31,Z5
9461,07/30/2024 10:10,North,VIP,At-Gate,23,Open,None,48105,5601,94,07/31/2024 10:10,7.41,Z4
9462,07/30/2024 10:20,North,VIP,At-Gate,12,Open,None,48105,9409,94,07/31/2024 10:20,5.8,Z1
9463,07/30/2024 10:30,North,VIP,Pre,22,Open,None,48105,5449,94,07/31/2024 10:30,7.77,Z6
9464,07/30/2024 10:40,North,VIP,At-Gate,9,Open,None,48105,9549,94,07/31/2024 10:40,5.17,Z8
9465,07/30/2024 10:50,North,VIP,At-Gate,12,Open,None,48105,4832,94,07/31/2024 10:50,4.73,Z1
9466,07/30/2024 11:00,North,VIP,At-Gate,29,Open,None,48105,13067,94,07/31/2024 11:00,6.0,Z9
9467,07/30/2024 11:10,North,VIP,At-Gate,17,Open,None,48105,4634,94,07/31/2024 11:10,7.57,Z2
9468,07/30/2024 11:20,North,VIP,At-Gate,9,Open,None,48105,13380,94,07/31/2024 11:20,3.35,Z10
9469,07/30/2024 11:30,North,VIP,Pre,20,Open,None,48105,13195,94,07/31/2024 11:30,3.41,Z8
9470,07/30/2024 11:40,North,VIP,At-Gate,14,Open,None,48105,5319,94,07/31/2024 11:40,3.61,Z8
9471,07/30/2024 11:50,North,VIP,Pre,5,Open,None,48105,10431,94,07/31/2024 11:50,4.53,Z2
9472,07/30/2024 12:00,North,VIP,Pre,16,Open,None,48105,14926,94,07/31/2024 12:00,4.69,Z8
9473,07/30/2024 12:10,North,VIP,At-Gate,19,Open,None,48105,11359,94,07/31/2024 12:10,5.42,Z7
9474,07/30/2024 12:20,North,VIP,Pre,14,Open,None,48105,9641,94,07/31/2024 12:20,4.93,Z2
9475,07/30/2024 12:30,North,VIP,At-Gate,18,Open,None,48105,6467,94,07/31/2024 12:30,7.73,Z7
9476,07/30/2024 12:40,North,VIP,At-Gate,13,Open,None,48105,5299,94,07/31/2024 12:40,3.06,Z2
9477,07/30/2024 12:50,North,VIP,Pre,7,Open,None,48105,11645,94,07/31/2024 12:50,3.45,Z5
9478,07/30/2024 13:00,North,VIP,At-Gate,8,Open,None,48105,16004,94,07/31/2024 13:00,6.68,Z8
9479,07/30/2024 13:10,North,VIP,At-Gate,5,Open,None,48105,12859,94,07/31/2024 13:10,4.76,Z5
9480,07/31/2024 10:00,South,VIP,At-Gate,17,Open,None,48091,7488,97,08/01/2024 10:00,7.04,Z1
9481,07/31/2024 10:10,South,VIP,At-Gate,17,Open,None,48091,14997,97,08/01/2024 10:10,5.04,Z5
9482,07/31/2024 10:20,South,VIP,At-Gate,20,Open,None,48091,17184,97,08/01/2024 10:20,3.86,Z2
9483,07/31/2024 10:30,South,VIP,Pre,10,Open,None,48091,19061,97,08/01/2024 10:30,3.03,Z1
9484,07/31/2024 10:40,South,VIP,At-Gate,18,Open,None,48091,10251,97,08/01/2024 10:40,7.46,Z8
9485,07/31/2024 10:50,South,VIP,Pre,15,Open,None,48091,11918,97,08/01/2024 10:50,4.81,Z4
9486,07/31/2024 11:00,South,VIP,Pre,12,Open,None,48091,11846,97,08/01/2024 11:00,7.61,Z6
9487,07/31/2024 11:10,South,VIP,At-Gate,19,Open,None,48091,10228,97,08/01/2024 11:10,6.95,Z3
9488,07/31/2024 11:20,South,VIP,At-Gate,8,Open,None,48091,5037,97,08/01/2024 11:20,4.58,Z1
9489,07/31/2024 11:30,South,VIP,At-Gate,17,Open,None,48091,9128,97,08/01/2024 11:30,5.51,Z10
9490,07/31/2024 11:40,South,VIP,Pre,19,Open,None,48091,13644,97,08/01/2024 11:40,3.74,Z8
9491,07/31/2024 11:50,South,VIP,At-Gate,21,Open,None,48091,15167,97,08/01/2024 11:50,7.04,Z1
9492,07/31/2024 12:00,South,VIP,At-Gate,14,Open,None,48091,11487,97,08/01/2024 12:00,3.22,Z8
9493,07/31/2024 12:10,South,VIP,Pre,16,Open,None,48091,12977,97,08/01/2024 12:10,6.01,Z4
9494,07/31/2024 12:20,South,VIP,At-Gate,12,Open,None,48091,13387,97,08/01/2024 12:20,5.44,Z7
9495,07/31/2024 12:30,South,VIP,Pre,21,Open,None,48091,11799,97,08/01/2024 12:30,5.16,Z8
9496,07/31/2024 12:40,South,VIP,At-Gate,11,Open,None,48091,18564,97,08/01/2024 12:40,4.8,Z4
9497,07/31/2024 12:50,South,VIP,At-Gate,19,Open,None,48091,13981,97,08/01/2024 12:50,3.09,Z3
9498,07/31/2024 13:00,South,VIP,Pre,25,Open,None,48091,9428,97,08/01/2024 13:00,7.24,Z1
